year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,8,21,816.0,-4.0,1421.0,-8.0,UA,N579UA,749,SEA,IAH,223.0,1874,8.0,16.0
2014,12,28,758.0,-2.0,1051.0,1.0,AS,N760AS,83,SEA,ANC,217.0,1448,7.0,58.0
2014,2,1,1948.0,-7.0,2127.0,-12.0,AS,N559AS,404,PDX,SJC,84.0,569,19.0,48.0
2014,1,1,1323.0,3.0,2102.0,-12.0,US,N199UW,1897,SEA,CLT,254.0,2279,13.0,23.0
2014,7,7,532.0,-3.0,856.0,-12.0,UA,N73406,1632,PDX,DEN,126.0,991,5.0,32.0
2014,9,3,1358.0,6.0,1937.0,-8.0,UA,N24202,112,PDX,ORD,198.0,1739,13.0,58.0
2014,8,6,629.0,-1.0,1403.0,-4.0,DL,N815DN,1156,PDX,ATL,253.0,2172,6.0,29.0
2014,7,2,1404.0,-6.0,2138.0,-15.0,DL,N806DN,2497,PDX,ATL,249.0,2172,14.0,4.0
2014,1,13,818.0,88.0,1134.0,71.0,AS,N579AS,682,SEA,DEN,117.0,1024,8.0,18.0
2014,10,6,1215.0,0.0,1425.0,10.0,WN,N392SW,433,SEA,OAK,104.0,671,12.0,15.0
2014,1,31,1717.0,17.0,1846.0,11.0,WN,N444WN,693,PDX,OAK,74.0,543,17.0,17.0
2014,11,18,1210.0,-5.0,1435.0,3.0,AS,N402AS,572,PDX,SAN,126.0,933,12.0,10.0
2014,8,20,1555.0,-10.0,2128.0,-22.0,AA,N3JCAA,1209,SEA,ORD,198.0,1721,15.0,55.0
2014,3,10,1047.0,-2.0,1417.0,-5.0,UA,N37255,1472,SEA,DEN,125.0,1024,10.0,47.0
2014,12,28,1248.0,-12.0,1419.0,-28.0,AS,N622AS,400,PDX,SFO,74.0,550,12.0,48.0
2014,8,10,1151.0,-4.0,1420.0,-13.0,AS,N626AS,508,SEA,SNA,139.0,978,11.0,51.0
2014,2,21,818.0,-12.0,1349.0,-26.0,AA,N3FGAA,312,SEA,DFW,180.0,1660,8.0,18.0
2014,9,23,1148.0,-2.0,1453.0,20.0,AS,N538AS,809,PDX,OGG,349.0,2562,11.0,48.0
2014,5,8,2128.0,-1.0,543.0,4.0,UA,N38459,1695,SEA,EWR,282.0,2402,21.0,28.0
2014,7,29,1517.0,167.0,1746.0,156.0,AS,N517AS,137,PDX,ANC,191.0,1542,15.0,17.0
2014,6,8,1752.0,12.0,2049.0,9.0,AS,N531AS,867,SEA,OGG,333.0,2640,17.0,52.0
2014,10,10,617.0,-3.0,1207.0,-8.0,UA,N38459,1429,PDX,ORD,202.0,1739,6.0,17.0
2014,3,16,558.0,-7.0,915.0,-24.0,F9,N203FR,144,SEA,DEN,117.0,1024,5.0,58.0
2014,11,1,1439.0,-1.0,1618.0,-2.0,WN,N272WN,2593,PDX,OAK,78.0,543,14.0,39.0
2014,9,14,1751.0,-4.0,2003.0,-17.0,WN,N285WN,2948,PDX,SAN,120.0,933,17.0,51.0
2014,9,18,1638.0,9.0,1945.0,20.0,DL,N669DN,568,SEA,SLC,97.0,689,16.0,38.0
2014,4,24,1759.0,-11.0,1937.0,-18.0,VX,N527VA,948,PDX,SFO,87.0,550,17.0,59.0
2014,8,6,1003.0,18.0,1239.0,14.0,AS,N592AS,131,PDX,ANC,198.0,1542,10.0,3.0
2014,7,8,1022.0,-13.0,1405.0,-10.0,AS,N612AS,672,SEA,DEN,124.0,1024,10.0,22.0
2014,8,28,1642.0,-2.0,1905.0,-20.0,DL,N3739P,2507,SEA,LAX,120.0,954,16.0,42.0
2014,8,11,613.0,-2.0,815.0,-5.0,VX,N528VA,751,SEA,SFO,107.0,679,6.0,13.0
2014,4,27,1319.0,-1.0,2100.0,11.0,DL,N805DN,773,PDX,ATL,260.0,2172,13.0,19.0
2014,12,31,825.0,0.0,955.0,-10.0,WN,N600WN,4564,PDX,OAK,78.0,543,8.0,25.0
2014,2,13,854.0,-6.0,1104.0,-16.0,AS,N564AS,614,SEA,LAS,109.0,867,8.0,54.0
2014,11,27,1941.0,111.0,2354.0,114.0,AS,N588AS,831,SEA,OGG,356.0,2640,19.0,41.0
2014,12,28,1136.0,-4.0,1651.0,1.0,DL,N803DN,588,SEA,MSP,164.0,1399,11.0,36.0
2014,10,9,1507.0,76.0,2047.0,64.0,UA,N38417,1175,PDX,ORD,198.0,1739,15.0,7.0
2014,2,2,1150.0,5.0,1847.0,-8.0,DL,N808DN,2424,SEA,DTW,212.0,1927,11.0,50.0
2014,3,16,836.0,-9.0,1211.0,6.0,HA,N395HA,21,SEA,HNL,378.0,2677,8.0,36.0
2014,10,1,1440.0,-5.0,1639.0,-8.0,OO,N807SK,4725,SEA,SJC,98.0,697,14.0,40.0
2014,2,3,2014.0,-1.0,2201.0,-13.0,OO,N224AG,3490,SEA,FAT,87.0,748,20.0,14.0
2014,12,5,2133.0,8.0,2333.0,9.0,AS,N512AS,350,SEA,OAK,95.0,671,21.0,33.0
2014,10,11,707.0,-3.0,941.0,-29.0,DL,N655DL,2397,SEA,SLC,75.0,689,7.0,7.0
2014,8,29,1653.0,-3.0,1906.0,-2.0,UA,N585UA,587,SEA,SFO,100.0,679,16.0,53.0
2014,1,3,1724.0,89.0,2006.0,76.0,WN,N719SW,3932,SEA,SLC,83.0,689,17.0,24.0
2014,11,12,652.0,-8.0,859.0,-18.0,B6,N643JB,1121,PDX,LGB,106.0,846,6.0,52.0
2014,3,9,1356.0,-4.0,1937.0,-18.0,WN,N8315C,2609,PDX,MDW,204.0,1751,13.0,56.0
2014,11,5,1221.0,16.0,1449.0,9.0,AS,N453AS,554,SEA,PSP,133.0,987,12.0,21.0
2014,2,18,22.0,23.0,621.0,20.0,UA,N27213,1609,PDX,IAH,201.0,1825,0.0,22.0
2014,11,3,839.0,4.0,1439.0,14.0,AS,N320AS,34,SEA,ORD,205.0,1721,8.0,39.0
2014,12,1,2048.0,-7.0,2314.0,-4.0,AS,N627AS,534,SEA,ONT,129.0,956,20.0,48.0
2014,3,4,1208.0,-7.0,1403.0,-18.0,OO,N223AG,3454,PDX,BUR,101.0,817,12.0,8.0
2014,3,6,1855.0,0.0,2118.0,-1.0,OO,N810SK,4610,SEA,LAS,114.0,867,18.0,55.0
2014,2,15,1655.0,-10.0,1945.0,4.0,OO,N929SW,6527,SEA,LAX,140.0,954,16.0,55.0
2014,2,22,1301.0,1.0,2057.0,-7.0,DL,N711ZX,182,SEA,JFK,274.0,2422,13.0,1.0
2014,7,28,2040.0,70.0,2338.0,68.0,AS,N433AS,859,SEA,HNL,338.0,2677,20.0,40.0
2014,4,1,1305.0,-10.0,1402.0,-3.0,OO,N301YV,5342,SEA,PDX,37.0,129,13.0,5.0
2014,12,9,1447.0,40.0,2311.0,63.0,B6,N634JB,598,SEA,BOS,302.0,2496,14.0,47.0
2014,11,15,959.0,-11.0,1519.0,-12.0,AS,N307AS,752,SEA,MCI,178.0,1489,9.0,59.0
2014,5,7,2011.0,-6.0,2056.0,0.0,OO,N223SW,5403,PDX,EUG,31.0,106,20.0,11.0
2014,4,25,1223.0,-8.0,1418.0,-2.0,UA,N459UA,353,PDX,SFO,94.0,550,12.0,23.0
2014,5,25,1125.0,-10.0,1716.0,-19.0,AA,N3FFAA,1628,SEA,ORD,206.0,1721,11.0,25.0
2014,9,24,1935.0,-5.0,2210.0,11.0,AS,N609AS,524,SEA,BUR,137.0,937,19.0,35.0
2014,12,7,1606.0,-6.0,1822.0,3.0,OO,N726SK,5165,SEA,SFO,109.0,679,16.0,6.0
2014,8,16,1425.0,-5.0,1635.0,4.0,OO,N549CA,4733,SEA,SJC,105.0,697,14.0,25.0
2014,6,20,1533.0,-7.0,1728.0,-12.0,AS,N778AS,322,SEA,SJC,98.0,697,15.0,33.0
2014,1,26,615.0,-5.0,1143.0,-22.0,AA,N4WMAA,1650,PDX,DFW,184.0,1616,6.0,15.0
2014,2,27,1933.0,-4.0,2252.0,-10.0,F9,N216FR,142,SEA,DEN,122.0,1024,19.0,33.0
2014,12,18,2144.0,9.0,18.0,28.0,AS,N431AS,608,SEA,LAS,124.0,867,21.0,44.0
2014,2,9,1446.0,21.0,1600.0,15.0,WN,N417WN,4125,PDX,RNO,60.0,444,14.0,46.0
2014,11,10,1710.0,-10.0,1856.0,-29.0,VX,N853VA,755,SEA,SFO,95.0,679,17.0,10.0
2014,1,3,1458.0,-6.0,1545.0,-8.0,OO,N290SW,5417,SEA,PDX,30.0,129,14.0,58.0
2014,8,21,2200.0,2.0,610.0,3.0,DL,N655DL,1542,SEA,JFK,278.0,2422,22.0,0.0
2014,12,3,1507.0,127.0,1713.0,136.0,AS,N532AS,400,PDX,SFO,107.0,550,15.0,7.0
2014,3,22,1738.0,99.0,1926.0,86.0,UA,N453UA,816,SEA,SFO,95.0,679,17.0,38.0
2014,6,6,648.0,-2.0,1142.0,-27.0,AS,N419AS,36,SEA,MSP,159.0,1399,6.0,48.0
2014,1,28,821.0,-9.0,1146.0,-30.0,US,N633AW,499,SEA,PHX,123.0,1107,8.0,21.0
2014,9,20,1558.0,-2.0,1846.0,26.0,AS,N320AS,606,SEA,LAS,146.0,867,15.0,58.0
2014,12,14,849.0,-1.0,1515.0,30.0,AA,N3HNAA,42,SEA,ORD,222.0,1721,8.0,49.0
2014,2,27,1822.0,12.0,2115.0,10.0,DL,N649DL,2150,SEA,SLC,85.0,689,18.0,22.0
2014,4,29,2216.0,1.0,620.0,10.0,US,N111US,1930,PDX,CLT,271.0,2282,22.0,16.0
2014,12,19,1008.0,-2.0,1425.0,21.0,AS,N551AS,648,SEA,TUS,179.0,1216,10.0,8.0
2014,11,26,1740.0,-10.0,1837.0,-15.0,OO,N616QX,4607,SEA,GEG,39.0,224,17.0,40.0
2014,7,23,655.0,-5.0,933.0,7.0,AS,N622AS,582,PDX,SNA,140.0,859,6.0,55.0
2014,8,5,38.0,3.0,615.0,-5.0,AS,N453AS,16,SEA,ORD,199.0,1721,0.0,38.0
2014,12,13,1059.0,56.0,1300.0,47.0,UA,N480UA,720,SEA,SFO,92.0,679,10.0,59.0
2014,6,2,859.0,-1.0,1152.0,-17.0,AS,N532AS,875,SEA,LIH,333.0,2701,8.0,59.0
2014,10,2,1145.0,5.0,1402.0,12.0,WN,N8620H,571,PDX,LAS,105.0,763,11.0,45.0
2014,11,23,1410.0,25.0,1609.0,7.0,AS,N453AS,570,PDX,LAX,100.0,834,14.0,10.0
2014,7,2,1106.0,81.0,1319.0,85.0,AS,N613AS,394,SEA,SFO,112.0,679,11.0,6.0
2014,8,4,2054.0,-6.0,2143.0,-9.0,OO,N585SW,5433,SEA,PDX,36.0,129,20.0,54.0
2014,10,15,657.0,-3.0,1037.0,3.0,AS,N558AS,676,SEA,DEN,133.0,1024,6.0,57.0
2014,8,10,1847.0,27.0,2145.0,21.0,AS,N419AS,877,SEA,KOA,339.0,2688,18.0,47.0
2014,12,21,1834.0,74.0,2035.0,70.0,VX,N628VA,755,SEA,SFO,102.0,679,18.0,34.0
2014,3,12,552.0,-8.0,851.0,-5.0,DL,N664DN,1634,SEA,SLC,96.0,689,5.0,52.0
2014,6,26,2016.0,38.0,2335.0,32.0,F9,N221FR,794,PDX,DEN,122.0,991,20.0,16.0
2014,6,5,1156.0,-9.0,1434.0,-3.0,AS,N611AS,508,SEA,SNA,136.0,978,11.0,56.0
2014,3,29,657.0,-8.0,957.0,15.0,OO,N215AG,3472,SEA,LGB,147.0,965,6.0,57.0
2014,1,17,835.0,5.0,1414.0,-1.0,AA,N3AFAA,312,SEA,DFW,195.0,1660,8.0,35.0
2014,1,5,1057.0,-3.0,1319.0,-15.0,B6,N570JB,107,SEA,LGB,127.0,965,10.0,57.0
2014,8,9,1018.0,-2.0,1251.0,-4.0,AS,N596AS,452,SEA,LAX,134.0,954,10.0,18.0
2014,9,25,2256.0,-4.0,606.0,-7.0,DL,N393DA,761,SEA,DTW,229.0,1927,22.0,56.0
2014,8,16,2351.0,26.0,526.0,21.0,AA,N3KFAA,1230,SEA,DFW,198.0,1660,23.0,51.0
2014,1,19,1157.0,-2.0,1922.0,-17.0,DL,N717TW,1962,SEA,ATL,239.0,2182,11.0,57.0
2014,1,23,831.0,11.0,1134.0,29.0,AS,N528AS,83,SEA,ANC,195.0,1448,8.0,31.0
2014,8,6,1409.0,-1.0,2140.0,-13.0,DL,N818DA,2497,PDX,ATL,255.0,2172,14.0,9.0
2014,10,14,1347.0,-3.0,1626.0,-9.0,AS,N609AS,123,SEA,FAI,200.0,1533,13.0,47.0
2014,5,4,1018.0,-2.0,1621.0,-12.0,AS,N435AS,730,SEA,IAH,219.0,1874,10.0,18.0
2014,6,5,902.0,-3.0,1437.0,-13.0,WN,N907WN,1726,SEA,MKE,196.0,1694,9.0,2.0
2014,4,3,2229.0,-6.0,112.0,-13.0,AS,N402AS,143,PDX,ANC,211.0,1542,22.0,29.0
2014,8,4,1312.0,3.0,2059.0,-7.0,UA,N465UA,419,SEA,IAD,267.0,2306,13.0,12.0
2014,5,3,1146.0,-4.0,1506.0,24.0,AS,N529AS,809,PDX,OGG,357.0,2562,11.0,46.0
2014,7,22,42.0,-3.0,849.0,3.0,US,N123UW,1917,SEA,PHL,282.0,2378,0.0,42.0
2014,8,21,1259.0,-6.0,1524.0,-8.0,AS,N423AS,578,SEA,LAS,126.0,867,12.0,59.0
2014,12,5,632.0,-3.0,912.0,-6.0,AS,N407AS,240,SEA,SAN,142.0,1050,6.0,32.0
2014,9,18,2220.0,21.0,607.0,-7.0,DL,N6712B,1542,SEA,JFK,265.0,2422,22.0,20.0
2014,10,16,2027.0,-3.0,2250.0,-8.0,AS,N584AS,458,SEA,LAX,126.0,954,20.0,27.0
2014,6,28,858.0,-2.0,1416.0,7.0,DL,N660DL,1453,SEA,MSP,174.0,1399,8.0,58.0
2014,9,12,1256.0,-3.0,1536.0,0.0,DL,N391DA,2436,SEA,ANC,198.0,1448,12.0,56.0
2014,1,18,952.0,-3.0,1324.0,-1.0,AS,N644AS,680,SEA,DEN,127.0,1024,9.0,52.0
2014,11,6,1457.0,50.0,2316.0,68.0,B6,N729JB,598,SEA,BOS,279.0,2496,14.0,57.0
2014,9,7,658.0,-2.0,754.0,4.0,OO,N810SK,4613,PDX,SEA,31.0,129,6.0,58.0
2014,8,25,931.0,61.0,1144.0,54.0,UA,N563UA,526,SEA,SFO,93.0,679,9.0,31.0
2014,7,3,942.0,-3.0,1209.0,-16.0,AS,N614AS,131,PDX,ANC,195.0,1542,9.0,42.0
2014,12,21,630.0,-5.0,843.0,-35.0,AS,N535AS,240,SEA,SAN,116.0,1050,6.0,30.0
2014,9,16,842.0,-3.0,1656.0,-29.0,AS,N462AS,774,SEA,TPA,296.0,2520,8.0,42.0
2014,6,15,837.0,-3.0,1122.0,-13.0,AS,N435AS,728,SEA,SLC,88.0,689,8.0,37.0
2014,4,9,2016.0,-4.0,2208.0,-8.0,AS,N508AS,226,SEA,SJC,100.0,697,20.0,16.0
2014,4,26,614.0,-3.0,853.0,-2.0,AS,N564AS,454,SEA,LAX,116.0,954,6.0,14.0
2014,8,9,758.0,-7.0,1010.0,-4.0,AS,N592AS,626,PDX,LAS,107.0,763,7.0,58.0
2014,12,4,1348.0,3.0,1625.0,23.0,AS,N627AS,570,PDX,LAX,112.0,834,13.0,48.0
2014,4,1,1418.0,158.0,1559.0,154.0,VX,N530VA,817,PDX,SFO,87.0,550,14.0,18.0
2014,11,2,1521.0,-9.0,1739.0,-6.0,AS,N786AS,584,PDX,SNA,115.0,859,15.0,21.0
2014,7,25,1028.0,-7.0,1409.0,-5.0,AS,N626AS,672,SEA,DEN,126.0,1024,10.0,28.0
2014,1,6,1714.0,64.0,1935.0,80.0,WN,N7735A,531,PDX,LAS,102.0,763,17.0,14.0
2014,1,19,1936.0,-4.0,2157.0,-13.0,AS,N586AS,476,SEA,LAX,122.0,954,19.0,36.0
2014,10,29,1252.0,-13.0,1445.0,-8.0,AS,N609AS,400,PDX,SFO,93.0,550,12.0,52.0
2014,11,26,1217.0,-4.0,1442.0,-18.0,DL,N547US,198,SEA,LAX,126.0,954,12.0,17.0
2014,3,8,1113.0,3.0,1308.0,-7.0,WN,N473WN,3441,PDX,LAS,103.0,763,11.0,13.0
2014,10,29,753.0,-2.0,1002.0,2.0,WN,N619SW,1187,SEA,OAK,102.0,671,7.0,53.0
2014,11,20,1306.0,-13.0,1551.0,-16.0,OO,N702BR,6371,SEA,LAX,131.0,954,13.0,6.0
2014,3,4,636.0,-4.0,834.0,-12.0,OO,N223AG,3456,PDX,BUR,102.0,817,6.0,36.0
2014,2,17,1024.0,9.0,1515.0,40.0,AS,N508AS,843,SEA,KOA,391.0,2688,10.0,24.0
2014,3,12,1030.0,-5.0,1318.0,-37.0,AS,N512AS,851,SEA,HNL,325.0,2677,10.0,30.0
2014,7,11,625.0,-5.0,1407.0,-23.0,WN,N710SW,2004,SEA,BWI,267.0,2335,6.0,25.0
2014,4,8,704.0,14.0,1210.0,5.0,AS,N625AS,36,SEA,MSP,163.0,1399,7.0,4.0
2014,8,16,1328.0,-2.0,1541.0,-23.0,DL,N359NW,1365,SEA,LAS,117.0,867,13.0,28.0
2014,3,3,753.0,-2.0,1007.0,-9.0,AS,N627AS,522,SEA,BUR,120.0,937,7.0,53.0
2014,2,7,706.0,-4.0,933.0,-8.0,OO,N224AG,3472,SEA,LGB,121.0,965,7.0,6.0
2014,3,30,1142.0,-3.0,1848.0,-11.0,DL,N805DN,2424,SEA,DTW,227.0,1927,11.0,42.0
2014,9,9,603.0,-7.0,941.0,-2.0,F9,N220FR,144,SEA,DEN,128.0,1024,6.0,3.0
2014,5,13,1341.0,-4.0,1513.0,-13.0,AS,N538AS,362,SEA,SMF,78.0,605,13.0,41.0
2014,1,22,700.0,0.0,928.0,-13.0,OO,N805SK,4597,SEA,LAX,118.0,954,7.0,0.0
2014,7,3,925.0,35.0,1749.0,19.0,AS,N526AS,774,SEA,TPA,300.0,2520,9.0,25.0
2014,4,29,1234.0,-6.0,1810.0,-20.0,AS,N315AS,692,SEA,SAT,195.0,1774,12.0,34.0
2014,8,9,557.0,-3.0,817.0,-13.0,AS,N317AS,81,SEA,ANC,186.0,1448,5.0,57.0
2014,1,11,559.0,-1.0,845.0,-1.0,DL,N655DL,1831,PDX,SLC,80.0,630,5.0,59.0
2014,5,5,554.0,-6.0,1134.0,-6.0,AA,N3ESAA,1094,SEA,DFW,201.0,1660,5.0,54.0
2014,5,15,1424.0,84.0,1557.0,94.0,AS,N786AS,59,SEA,JNU,125.0,909,14.0,24.0
2014,8,13,1022.0,-8.0,1536.0,1.0,OO,N224AG,3468,SEA,OMA,159.0,1368,10.0,22.0
2014,6,20,1945.0,0.0,2107.0,-6.0,DL,N698DL,2579,SEA,JNU,121.0,909,19.0,45.0
2014,8,18,750.0,0.0,1319.0,-16.0,AA,N565AA,1220,PDX,DFW,196.0,1616,7.0,50.0
2014,6,19,32.0,17.0,626.0,4.0,UA,N488UA,817,SEA,IAH,213.0,1874,0.0,32.0
2014,12,20,1950.0,0.0,2219.0,0.0,AS,N611AS,518,SEA,SNA,125.0,978,19.0,50.0
2014,9,29,1501.0,212.0,1706.0,198.0,UA,N37253,1214,SEA,SFO,95.0,679,15.0,1.0
2014,8,25,1252.0,7.0,1515.0,-15.0,WN,N903WN,156,SEA,SAN,131.0,1050,12.0,52.0
2014,7,31,1323.0,20.0,1659.0,24.0,F9,N201FR,140,SEA,DEN,135.0,1024,13.0,23.0
2014,9,28,1500.0,55.0,2113.0,68.0,WN,N8602F,893,PDX,MDW,242.0,1751,15.0,0.0
2014,5,9,1821.0,-4.0,2207.0,7.0,OO,N217AG,3498,SEA,COS,135.0,1068,18.0,21.0
2014,8,15,1206.0,-4.0,1442.0,-4.0,OO,N224AG,3486,SEA,LGB,134.0,965,12.0,6.0
2014,4,20,2314.0,-1.0,445.0,-19.0,UA,N23708,1574,PDX,ORD,198.0,1739,23.0,14.0
2014,5,19,1530.0,20.0,1627.0,19.0,AS,N796AS,67,SEA,KTN,101.0,680,15.0,30.0
2014,11,24,1542.0,-3.0,1826.0,6.0,DL,N3759,2066,SEA,ANC,203.0,1448,15.0,42.0
2014,9,5,1014.0,10.0,1340.0,7.0,F9,N922FR,788,PDX,DEN,124.0,991,10.0,14.0
2014,11,18,949.0,-5.0,1215.0,1.0,OO,N608SK,4536,SEA,LAS,126.0,867,9.0,49.0
2014,11,28,1933.0,-2.0,2256.0,-2.0,AS,N611AS,678,SEA,DEN,120.0,1024,19.0,33.0
2014,9,10,1133.0,-7.0,1346.0,-15.0,AS,N597AS,572,PDX,SAN,121.0,933,11.0,33.0
2014,3,29,2214.0,-6.0,625.0,-15.0,AS,N408AS,24,SEA,BOS,287.0,2496,22.0,14.0
2014,1,9,958.0,-2.0,1402.0,-8.0,HA,N381HA,29,SEA,OGG,337.0,2640,9.0,58.0
2014,11,16,750.0,-10.0,1027.0,-12.0,OO,N218AG,3472,SEA,LGB,132.0,965,7.0,50.0
2014,5,15,600.0,0.0,812.0,-13.0,WN,N317WN,128,SEA,LAS,120.0,867,6.0,0.0
2014,7,18,2300.0,0.0,142.0,13.0,AS,N585AS,103,SEA,ANC,194.0,1448,23.0,0.0
2014,4,4,608.0,4.0,1433.0,-2.0,UA,N45440,1021,SEA,EWR,302.0,2402,6.0,8.0
2014,9,12,1112.0,-3.0,1340.0,-7.0,AS,N585AS,476,SEA,LAX,125.0,954,11.0,12.0
2014,7,13,610.0,-5.0,929.0,-13.0,F9,N213FR,796,PDX,DEN,122.0,991,6.0,10.0
2014,6,22,2207.0,-3.0,548.0,-13.0,US,N193UW,624,SEA,CLT,266.0,2279,22.0,7.0
2014,2,26,1718.0,-7.0,1957.0,2.0,AS,N548AS,514,SEA,SNA,141.0,978,17.0,18.0
2014,8,19,1801.0,1.0,2008.0,-2.0,WN,N269WN,456,PDX,LAS,102.0,763,18.0,1.0
2014,5,18,730.0,-15.0,944.0,-10.0,OO,N219AG,3486,PDX,BOI,51.0,344,7.0,30.0
2014,10,25,900.0,75.0,950.0,61.0,AS,N713AS,65,SEA,KTN,92.0,680,9.0,0.0
2014,5,9,938.0,35.0,1130.0,35.0,UA,N839UA,699,PDX,SFO,83.0,550,9.0,38.0
2014,3,11,808.0,-7.0,1037.0,1.0,AS,N408AS,600,SEA,LAS,119.0,867,8.0,8.0
2014,5,18,558.0,-2.0,1256.0,-19.0,DL,N581NW,2570,SEA,DTW,218.0,1927,5.0,58.0
2014,5,1,737.0,-8.0,916.0,-20.0,UA,N68821,1673,PDX,SFO,87.0,550,7.0,37.0
2014,5,10,927.0,-8.0,1711.0,-29.0,AS,N594AS,764,PDX,DCA,267.0,2350,9.0,27.0
2014,6,5,1425.0,-5.0,1632.0,1.0,OO,N812SK,4828,SEA,SJC,106.0,697,14.0,25.0
2014,10,22,717.0,-2.0,919.0,-17.0,B6,N630JB,1121,PDX,LGB,110.0,846,7.0,17.0
2014,5,15,839.0,-9.0,933.0,-5.0,OO,N564SW,5411,SEA,PDX,35.0,129,8.0,39.0
2014,8,12,1057.0,-8.0,1943.0,24.0,B6,N644JB,296,PDX,BOS,315.0,2537,10.0,57.0
2014,5,25,646.0,-4.0,1208.0,0.0,DL,N582NW,2090,PDX,MSP,188.0,1426,6.0,46.0
2014,8,1,2029.0,4.0,2329.0,29.0,US,N624AW,630,PDX,PHX,159.0,1009,20.0,29.0
2014,5,5,1620.0,-5.0,1903.0,-7.0,WN,N436WN,1105,SEA,PHX,148.0,1107,16.0,20.0
2014,8,24,2023.0,-7.0,2251.0,-11.0,OO,N809SK,4789,SEA,LAS,122.0,867,20.0,23.0
2014,10,21,1853.0,-2.0,2121.0,-7.0,AS,N514AS,464,SEA,LAX,121.0,954,18.0,53.0
2014,5,13,2221.0,1.0,616.0,-2.0,UA,N68807,1271,SEA,IAD,279.0,2306,22.0,21.0
2014,10,15,1500.0,-5.0,1731.0,-6.0,OO,N216AG,3476,SEA,LGB,129.0,965,15.0,0.0
2014,12,29,847.0,-3.0,1443.0,-2.0,AA,N3HEAA,42,SEA,ORD,201.0,1721,8.0,47.0
2014,9,30,1057.0,-8.0,1944.0,24.0,B6,N556JB,598,SEA,BOS,326.0,2496,10.0,57.0
2014,9,16,752.0,-8.0,1038.0,3.0,AS,N453AS,482,SEA,LAX,132.0,954,7.0,52.0
2014,10,29,1954.0,-1.0,2136.0,4.0,AS,N538AS,404,PDX,SJC,89.0,569,19.0,54.0
2014,9,25,853.0,-2.0,1150.0,-2.0,AS,N594AS,879,SEA,LIH,327.0,2701,8.0,53.0
2014,11,9,1745.0,0.0,2147.0,-9.0,DL,N587NW,2237,SEA,HNL,333.0,2677,17.0,45.0
2014,12,16,1509.0,9.0,1726.0,-10.0,DL,N384DA,2596,SEA,ANC,179.0,1448,15.0,9.0
2014,12,8,727.0,-8.0,845.0,-40.0,AS,N769AS,61,SEA,JNU,116.0,909,7.0,27.0
2014,2,27,1323.0,-2.0,1910.0,-25.0,AA,N3AAAA,115,PDX,ORD,203.0,1739,13.0,23.0
2014,6,22,906.0,6.0,1139.0,-1.0,AS,N535AS,502,SEA,SNA,135.0,978,9.0,6.0
2014,4,24,1210.0,75.0,1335.0,80.0,WN,N961WN,1617,PDX,RNO,62.0,444,12.0,10.0
2014,3,3,1056.0,-4.0,1306.0,-7.0,AS,N523AS,564,PDX,LAX,109.0,834,10.0,56.0
2014,10,28,1145.0,0.0,1350.0,-3.0,AS,N767AS,306,SEA,SFO,107.0,679,11.0,45.0
2014,10,23,657.0,-3.0,935.0,2.0,B6,N652JB,1207,SEA,LGB,136.0,965,6.0,57.0
2014,6,24,919.0,-8.0,1653.0,13.0,DL,N6712B,1350,SEA,DTW,243.0,1927,9.0,19.0
2014,1,15,2348.0,-2.0,226.0,-22.0,AS,N765AS,121,SEA,ANC,195.0,1448,23.0,48.0
2014,7,1,1346.0,6.0,1538.0,13.0,AS,N779AS,362,SEA,SMF,90.0,605,13.0,46.0
2014,5,28,556.0,-9.0,931.0,-8.0,F9,N924FR,144,SEA,DEN,132.0,1024,5.0,56.0
2014,2,14,843.0,-2.0,1155.0,-20.0,US,N644AW,519,PDX,PHX,119.0,1009,8.0,43.0
2014,1,2,1305.0,-10.0,1556.0,-14.0,DL,N3761R,2157,SEA,SLC,88.0,689,13.0,5.0
2014,11,8,2356.0,1.0,824.0,-5.0,AA,N3GGAA,1070,SEA,MIA,306.0,2724,23.0,56.0
2014,10,21,1820.0,10.0,2104.0,-6.0,OO,N227AG,3458,SEA,SLC,82.0,689,18.0,20.0
2014,9,29,607.0,-8.0,944.0,2.0,F9,N223FR,796,PDX,DEN,138.0,991,6.0,7.0
2014,2,4,1158.0,19.0,1535.0,27.0,F9,N202FR,138,SEA,DEN,135.0,1024,11.0,58.0
2014,6,5,1902.0,22.0,2024.0,19.0,WN,N619SW,758,PDX,SMF,69.0,479,19.0,2.0
2014,12,15,1449.0,-1.0,1725.0,6.0,OO,N218AG,3476,SEA,LGB,141.0,965,14.0,49.0
2014,9,22,1958.0,-7.0,2230.0,-4.0,AS,N570AS,91,SEA,ANC,189.0,1448,19.0,58.0
2014,5,10,1017.0,0.0,1306.0,-3.0,DL,N325US,1857,SEA,SLC,90.0,689,10.0,17.0
2014,12,5,16.0,26.0,550.0,20.0,AA,N3GUAA,1230,SEA,DFW,198.0,1660,0.0,16.0
2014,11,24,1618.0,8.0,1809.0,1.0,AS,N512AS,344,SEA,OAK,93.0,671,16.0,18.0
2014,4,27,1030.0,-5.0,1250.0,-5.0,AS,N570AS,586,SEA,LAS,110.0,867,10.0,30.0
2014,2,8,2252.0,127.0,,,AS,N706AS,574,PDX,SAN,,933,22.0,52.0
